Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2000","2000","million USD","10250952","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2000","2000","USD","36299.590967","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2001","2001","million USD","10581929","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2001","2001","USD","37068.381004","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2002","2002","million USD","10929108","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2002","2002","USD","37902.196805","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2003","2003","million USD","11456450","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2003","2003","USD","39354.392098","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2004","2004","million USD","12217196","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2004","2004","USD","41562.455875","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2005","2005","million USD","13039197","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2005","2005","USD","43926.289303","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2006","2006","million USD","13815583","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2006","2006","USD","46089.875608","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2007","2007","million USD","14474228","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2007","2007","USD","47810.218316","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2008","2008","million USD","14769862","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2008","2008","USD","48315.694887","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2009","2009","million USD","14478067","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2009","2009","USD","46928.69437","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2010","2010","million USD","15048970","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","48360.538641","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2011","2011","million USD","15599731","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","49700.202571","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2012","2012","million USD","16253970","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","51330.813807","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2013","2013","million USD","16843196","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","52737.963978","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2014","2014","million USD","17550687","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","54499.490619","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2015","2015","million USD","18206023","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","56086.219573","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2016","2016","million USD","18695106","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","57134.85128","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2017","2017","million USD","19477337","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","59059.596403","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2018","2018","million USD","20533058","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","61820.484472","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2019","2019","million USD","21380976","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","63953.688205","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","21060474","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","62690.80321","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2021","2021","million USD","23315081","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","69184.7044","X","Figure from international organizations",""
"MK","Macro Indicators","840","United States of America","6110","Value US$","22008","Gross Domestic Product","2022","2022","million USD","25035160","F","Forecast value",""
"MK","Macro Indicators","840","United States of America","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","74005.056557","E","Estimated value",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1970","1970","million USD","2537.645161","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1970","1970","USD","909.463854","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1971","1971","million USD","3048.552419","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1971","1971","USD","1086.63736","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1972","1972","million USD","2450.067269","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1972","1972","USD","868.483722","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1973","1973","million USD","3128.676886","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1973","1973","USD","1102.879764","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1974","1974","million USD","4334.170819","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1974","1974","USD","1518.849539","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1975","1975","million USD","3824.532836","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1975","1975","USD","1331.686426","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1976","1976","million USD","4007.226949","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1976","1976","USD","1386.059031","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1977","1977","million USD","4487.941894","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1977","1977","USD","1542.604834","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1978","1978","million USD","5377.141229","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1978","1978","USD","1837.8111","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1979","1979","million USD","7698.314225","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1979","1979","USD","2617.825112","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1980","1980","million USD","10642.19498","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1980","1980","USD","3602.943709","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1981","1981","million USD","11880.15936","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1981","1981","USD","4005.345568","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1982","1982","million USD","9727.902141","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1982","1982","USD","3265.293004","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1983","1983","million USD","5635.610957","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1983","1983","USD","1882.75121","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1984","1984","million USD","5355.153238","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1984","1984","USD","1780.152693","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1985","1985","million USD","5225.664528","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1985","1985","USD","1727.9391","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1986","1986","million USD","6493.946628","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1986","1986","USD","2135.320252","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1987","1987","million USD","8136.331259","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1987","1987","USD","2659.986216","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1988","1988","million USD","8395.98429","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1988","1988","USD","2727.952891","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1989","1989","million USD","8603.748975","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1989","1989","USD","2777.294143","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1990","1990","million USD","9239.41892","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1990","1990","USD","2964.191001","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1991","1991","million USD","11095.73733","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1991","1991","USD","3538.88797","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1992","1992","million USD","14222.51111","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1992","1992","USD","4509.739924","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1993","1993","million USD","16568.27058","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1993","1993","USD","5223.704974","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1994","1994","million USD","19298.68442","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1994","1994","USD","6049.84864","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1995","1995","million USD","21312.17467","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1995","1995","USD","6642.824758","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1996","1996","million USD","22657.0977","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1996","1996","USD","7021.901065","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1997","1997","million USD","23969.73839","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1997","1997","USD","7386.511162","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1998","1998","million USD","25385.88779","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1998","1998","USD","7780.678598","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","1999","1999","million USD","23983.93199","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","1999","1999","USD","7314.486925","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2000","2000","million USD","22823.24954","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2000","2000","USD","6932.471648","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2001","2001","million USD","20898.7583","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2001","2001","USD","6331.155559","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2002","2002","million USD","13606.50391","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2002","2002","USD","4115.150977","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2003","2003","million USD","12045.65261","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2003","2003","USD","3638.947898","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2004","2004","million USD","13686.37297","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2004","2004","USD","4130.113115","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2005","2005","million USD","17362.83938","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2005","2005","USD","5233.451653","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2006","2006","million USD","19579.48673","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2006","2006","USD","5893.384947","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2007","2007","million USD","23410.56686","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2007","2007","USD","7033.049382","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2008","2008","million USD","30366.19333","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2008","2008","USD","9102.232149","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2009","2009","million USD","31660.91491","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2009","2009","USD","9467.535279","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2010","2010","million USD","40284.55665","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","12015.732222","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2011","2011","million USD","48628.99474","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","14465.867296","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2012","2012","million USD","52699.33058","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","15632.527871","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2013","2013","million USD","59963.4303","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","17734.468529","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2014","2014","million USD","60484.77178","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","17833.372482","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2015","2015","million USD","57080.75909","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","16774.55541","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2016","2016","million USD","57236.65249","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","16766.425259","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2017","2017","million USD","64233.96686","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","18769.787523","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2018","2018","million USD","64515.12576","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","18825.309337","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2019","2019","million USD","61231.1933","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","17859.944161","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","53560.76567","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","15619.545754","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2021","2021","million USD","59317.61202","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","17312.641778","X","Figure from international organizations",""
"MK","Macro Indicators","858","Uruguay","6110","Value US$","22008","Gross Domestic Product","2022","2022","million USD","72472.71042","F","Forecast value",""
"MK","Macro Indicators","858","Uruguay","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","21173.553074","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1970","1970","million USD","433412.4612","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1970","1970","USD","1787.480145","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1971","1971","million USD","455576.4609","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1971","1971","USD","1862.89098","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1972","1972","million USD","515797.4712","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1972","1972","USD","2090.03946","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1973","1973","million USD","617777.387","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1973","1973","USD","2481.12383","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1974","1974","million USD","616593.0661","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1974","1974","USD","2454.283153","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1975","1975","million USD","685971.5723","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1975","1975","USD","2705.208666","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1976","1976","million USD","688530.1658","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1976","1976","USD","2690.127354","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1977","1977","million USD","738416.5344","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1977","1977","USD","2858.362656","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1978","1978","million USD","840138.6357","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1978","1978","USD","3222.575426","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1979","1979","million USD","901615.8483","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1979","1979","USD","3428.721567","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1980","1980","million USD","940037.8854","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1980","1980","USD","3545.89435","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1981","1981","million USD","906864.3397","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1981","1981","USD","3393.363148","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1982","1982","million USD","959947.8262","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1982","1982","USD","3561.89905","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1983","1983","million USD","993047.9013","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1983","1983","USD","3650.997469","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1984","1984","million USD","938264.303","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1984","1984","USD","3417.31614","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1985","1985","million USD","914117.6471","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1985","1985","USD","3299.096715","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1986","1986","million USD","851245.3371","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1986","1986","USD","3041.910908","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1987","1987","million USD","800486.0912","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1987","1987","USD","2830.598879","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1988","1988","million USD","783794.0542","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1988","1988","USD","2744.270821","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1989","1989","million USD","782060.1145","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1989","1989","USD","2715.585203","E","Estimated value",""
"MK","Macro Indicators","810","USSR","6110","Value US$","22008","Gross Domestic Product","1990","1990","million USD","790782.8717","X","Figure from international organizations",""
"MK","Macro Indicators","810","USSR","6119","Value US$ per capita","22008","Gross Domestic Product","1990","1990","USD","2727.73385","E","Estimated value",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","1990","1990","million USD","17669.88712","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","1990","1990","USD","858.632648","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","1991","1991","million USD","18177.56476","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","1991","1991","USD","862.546386","X","Figure from international organizations",""
