Country Code,Country,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
"184","Rwanda","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","0.590000","AS"
"184","Rwanda","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","0.610000","AS"
"184","Rwanda","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","0.600000","AS"
"184","Rwanda","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.620000","AS"
"184","Rwanda","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","0.670000","AS"
"184","Rwanda","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","22.100000","AS"
"184","Rwanda","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","22.500000","AS"
"184","Rwanda","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","22.300000","AS"
"184","Rwanda","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","23.700000","AS"
"184","Rwanda","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","25.800000","AS"
"184","Rwanda","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","27.600000","AS"
"184","Rwanda","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","32.200000","AS"
"188","Saint Kitts and Nevis","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","3.780000","AS"
"188","Saint Kitts and Nevis","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","3.310000","AS"
"188","Saint Kitts and Nevis","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","3.500000","AS"
"188","Saint Kitts and Nevis","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","3.040000","AS"
"188","Saint Kitts and Nevis","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","3.750000","AS"
"188","Saint Kitts and Nevis","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2012","2012","","3.590000","AS"
"188","Saint Kitts and Nevis","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","0.500000","AS"
"188","Saint Kitts and Nevis","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","0.500000","AS"
"188","Saint Kitts and Nevis","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","0.500000","AS"
"188","Saint Kitts and Nevis","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","0.500000","AS"
"188","Saint Kitts and Nevis","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","0.600000","AS"
"188","Saint Kitts and Nevis","23045","Agriculture research spending","6084","2011 PPP$","2012","2012","I$","0.500000","AS"
"189","Saint Lucia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","0.260000","AS"
"189","Saint Lucia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","0.200000","AS"
"189","Saint Lucia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","0.190000","AS"
"189","Saint Lucia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.260000","AS"
"189","Saint Lucia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","0.410000","AS"
"189","Saint Lucia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2012","2012","","0.630000","AS"
"189","Saint Lucia","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","0.100000","AS"
"189","Saint Lucia","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","0.100000","AS"
"189","Saint Lucia","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","0.100000","AS"
"189","Saint Lucia","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","0.100000","AS"
"189","Saint Lucia","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","0.200000","AS"
"189","Saint Lucia","23045","Agriculture research spending","6084","2011 PPP$","2012","2012","I$","0.300000","AS"
"191","Saint Vincent and the Grenadines","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","0.210000","AS"
"191","Saint Vincent and the Grenadines","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","0.200000","AS"
"191","Saint Vincent and the Grenadines","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","0.210000","AS"
"191","Saint Vincent and the Grenadines","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.210000","AS"
"191","Saint Vincent and the Grenadines","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","0.350000","AS"
"191","Saint Vincent and the Grenadines","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2012","2012","","0.210000","AS"
"191","Saint Vincent and the Grenadines","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","0.100000","AS"
"191","Saint Vincent and the Grenadines","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","0.100000","AS"
"191","Saint Vincent and the Grenadines","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","0.100000","AS"
"191","Saint Vincent and the Grenadines","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","0.100000","AS"
"191","Saint Vincent and the Grenadines","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","0.200000","AS"
"191","Saint Vincent and the Grenadines","23045","Agriculture research spending","6084","2011 PPP$","2012","2012","I$","0.100000","AS"
"195","Senegal","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2000","2000","","0.970000","AS"
"195","Senegal","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","0.870000","AS"
"195","Senegal","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","1.150000","AS"
"195","Senegal","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","1.100000","AS"
"195","Senegal","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","1.020000","AS"
"195","Senegal","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","0.910000","AS"
"195","Senegal","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","0.770000","AS"
"195","Senegal","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","0.780000","AS"
"195","Senegal","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","0.840000","AS"
"195","Senegal","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","0.760000","AS"
"195","Senegal","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.780000","AS"
"195","Senegal","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","0.820000","AS"
"195","Senegal","23045","Agriculture research spending","6084","2011 PPP$","2000","2000","I$","31.000000","AS"
"195","Senegal","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","28.000000","AS"
"195","Senegal","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","31.200000","AS"
"195","Senegal","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","35.200000","AS"
"195","Senegal","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","31.500000","AS"
"195","Senegal","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","31.600000","AS"
"195","Senegal","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","24.300000","AS"
"195","Senegal","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","23.600000","AS"
"195","Senegal","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","31.000000","AS"
"195","Senegal","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","31.500000","AS"
"195","Senegal","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","34.100000","AS"
"195","Senegal","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","32.200000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","0.220000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","0.260000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","0.250000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","0.220000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","0.190000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","0.230000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","0.180000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","0.230000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","0.250000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.240000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","0.210000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","3.900000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","5.900000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","6.300000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","6.100000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","5.600000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","7.100000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","6.500000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","8.900000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","10.100000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","9.700000","AS"
"197","Sierra Leone","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","9.300000","AS"
"202","South Africa","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2000","2000","","2.700000","AS"
"202","South Africa","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","2.510000","AS"
"202","South Africa","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","2.050000","AS"
"202","South Africa","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","2.030000","AS"
"202","South Africa","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","2.270000","AS"
"202","South Africa","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","2.910000","AS"
"202","South Africa","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","2.400000","AS"
"202","South Africa","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","2.080000","AS"
"202","South Africa","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","2.020000","AS"
"202","South Africa","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","1.970000","AS"
"202","South Africa","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","2.120000","AS"
"202","South Africa","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","2.160000","AS"
"202","South Africa","23045","Agriculture research spending","6084","2011 PPP$","2000","2000","I$","336.100000","AS"
"202","South Africa","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","345.700000","AS"
"202","South Africa","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","345.300000","AS"
"202","South Africa","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","290.800000","AS"
"202","South Africa","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","304.300000","AS"
"202","South Africa","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","350.500000","AS"
"202","South Africa","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","329.300000","AS"
"202","South Africa","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","312.700000","AS"
"202","South Africa","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","316.600000","AS"
"202","South Africa","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","299.500000","AS"
"202","South Africa","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","295.300000","AS"
"202","South Africa","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","294.500000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2000","2000","","0.540000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","0.480000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","0.530000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","0.500000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","0.480000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","0.450000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","0.550000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","0.440000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","0.340000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","0.340000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6084","2011 PPP$","2000","2000","I$","90.400000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","78.800000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","72.600000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","68.400000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","65.600000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","61.400000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","76.900000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","67.700000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","63.600000","AS"
"38","Sri Lanka","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","61.800000","AS"
"276","Sudan","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2000","2000","","0.190000","AS"
"276","Sudan","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","0.130000","AS"
"276","Sudan","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","0.180000","AS"
"276","Sudan","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","0.230000","AS"
"276","Sudan","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","0.270000","AS"
"276","Sudan","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","0.270000","AS"
"276","Sudan","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","0.270000","AS"
"276","Sudan","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","0.270000","AS"
"276","Sudan","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","0.260000","AS"
"276","Sudan","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","0.270000","AS"
"276","Sudan","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.230000","AS"
"276","Sudan","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","0.180000","AS"
"276","Sudan","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2012","2012","","0.140000","AS"
"276","Sudan","23045","Agriculture research spending","6084","2011 PPP$","2000","2000","I$","63.600000","AS"
"276","Sudan","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","46.900000","AS"
"276","Sudan","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","69.300000","AS"
"276","Sudan","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","84.400000","AS"
"276","Sudan","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","91.400000","AS"
"276","Sudan","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","92.800000","AS"
"276","Sudan","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","92.800000","AS"
"276","Sudan","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","94.200000","AS"
"276","Sudan","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","91.800000","AS"
"276","Sudan","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","97.300000","AS"
"276","Sudan","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","79.900000","AS"
"276","Sudan","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","64.000000","AS"
"276","Sudan","23045","Agriculture research spending","6084","2011 PPP$","2012","2012","I$","52.300000","AS"
"209","Swaziland","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","1.840000","AS"
"209","Swaziland","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","1.920000","AS"
"209","Swaziland","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","1.430000","AS"
"209","Swaziland","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","8.400000","AS"
"209","Swaziland","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","8.600000","AS"
"209","Swaziland","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","6.200000","AS"
"217","Togo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2000","2000","","0.880000","AS"
"217","Togo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","0.640000","AS"
"217","Togo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","0.640000","AS"
"217","Togo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","0.530000","AS"
"217","Togo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","0.500000","AS"
"217","Togo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","0.550000","AS"
"217","Togo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","0.500000","AS"
"217","Togo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","0.460000","AS"
"217","Togo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","0.400000","AS"
"217","Togo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","0.260000","AS"
"217","Togo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.430000","AS"
"217","Togo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","0.420000","AS"
"217","Togo","23045","Agriculture research spending","6084","2011 PPP$","2000","2000","I$","19.700000","AS"
"217","Togo","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","15.000000","AS"
"217","Togo","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","15.100000","AS"
"217","Togo","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","12.400000","AS"
"217","Togo","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","11.900000","AS"
"217","Togo","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","14.500000","AS"
"217","Togo","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","12.600000","AS"
"217","Togo","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","11.700000","AS"
"217","Togo","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","12.000000","AS"
"217","Togo","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","6.500000","AS"
"217","Togo","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","10.400000","AS"
"217","Togo","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","10.700000","AS"
"220","Trinidad and Tobago","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","9.740000","AS"
"220","Trinidad and Tobago","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","8.900000","AS"
"220","Trinidad and Tobago","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","7.230000","AS"
"220","Trinidad and Tobago","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","6.190000","AS"
"220","Trinidad and Tobago","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","7.760000","AS"
"220","Trinidad and Tobago","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2012","2012","","7.080000","AS"
"220","Trinidad and Tobago","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","14.200000","AS"
"220","Trinidad and Tobago","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","13.200000","AS"
"220","Trinidad and Tobago","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","16.700000","AS"
"220","Trinidad and Tobago","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","15.000000","AS"
"220","Trinidad and Tobago","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","15.800000","AS"
"220","Trinidad and Tobago","23045","Agriculture research spending","6084","2011 PPP$","2012","2012","I$","16.200000","AS"
"222","Tunisia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2000","2000","","0.960000","AS"
"222","Tunisia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","1.040000","AS"
"222","Tunisia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","1.250000","AS"
"222","Tunisia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","1.020000","AS"
"222","Tunisia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","0.860000","AS"
"222","Tunisia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","0.850000","AS"
"222","Tunisia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","0.760000","AS"
"222","Tunisia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","0.740000","AS"
"222","Tunisia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","0.710000","AS"
"222","Tunisia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","0.630000","AS"
"222","Tunisia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.700000","AS"
"222","Tunisia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","0.680000","AS"
"222","Tunisia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2012","2012","","0.640000","AS"
"222","Tunisia","23045","Agriculture research spending","6084","2011 PPP$","2000","2000","I$","68.700000","AS"
"222","Tunisia","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","72.800000","AS"
"222","Tunisia","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","78.200000","AS"
"222","Tunisia","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","75.300000","AS"
"222","Tunisia","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","71.900000","AS"
"222","Tunisia","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","68.400000","AS"
"222","Tunisia","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","65.000000","AS"
"222","Tunisia","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","62.300000","AS"
"222","Tunisia","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","57.600000","AS"
"222","Tunisia","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","55.800000","AS"
"222","Tunisia","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","57.100000","AS"
"222","Tunisia","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","61.700000","AS"
"222","Tunisia","23045","Agriculture research spending","6084","2011 PPP$","2012","2012","I$","63.000000","AS"
"223","Turkey","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","0.590000","AS"
"223","Turkey","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.500000","AS"
"223","Turkey","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","0.470000","AS"
"223","Turkey","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2012","2012","","0.510000","AS"
"223","Turkey","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","539.000000","AS"
"223","Turkey","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","513.700000","AS"
